Frequency (Hz);"Trace 1: Gain: Real ";"Trace 1: Gain: Imaginary ";Trace 1: Gain: Magnitude (dB);"Trace 2: Reflection: Real ";"Trace 2: Reflection: Imaginary ";Trace 2: Reflection: Magnitude (dB)
12204364.081504;3.7860363606179786E-05;8.59064541673738E-05;-80.54860165270597;0.008642474021540192;0.9361186811360406;-0.5730116062112445
12220190.522126;7.130952701575309E-05;0.00010000520076265898;-78.21423339604691;0.010600517908761532;0.9358959678972538;-0.5748913470255195
12236037.486245;7.243451525944666E-05;7.211904001904173E-05;-79.8097037203611;0.011706350852584865;0.9354122915343138;-0.579258430556389
12251905.000475;5.3546596408693264E-05;6.710054135673016E-05;-81.32548974551955;0.0134579618231196;0.9359354374641257;-0.5741843180761594
12267793.091465;7.355368971577091E-05;0.00010769947994556707;-77.69312965285215;0.014717355648433279;0.9358701809530061;-0.5746139152007713
12283701.785899;6.751420897156307E-05;7.047929019507812E-05;-80.21112275199911;0.016854852290870446;0.936177016561081;-0.5714330045400333
12299631.110495;7.22592098898901E-05;9.322237705379048E-05;-78.56616518492129;0.01791276121062618;0.9358496011998237;-0.5742879998191275
12315581.092005;8.047598759943798E-05;9.243104731132922E-05;-78.2333344781073;0.01968172401748843;0.9353675759612456;-0.5784313483346916
12331551.757218;7.039920643161007E-05;9.404013425683963E-05;-78.60133655694844;0.021155605737341335;0.9354407474070875;-0.5774536176944719
12347543.132956;4.511084642337691E-05;8.070157732330082E-05;-80.68149049658074;0.022833685094189687;0.9357522571840083;-0.5741971851831916
12363555.246076;7.685951232903937E-05;9.977864261176573E-05;-77.99610236286509;0.02432447094672544;0.9356935653181778;-0.574393162517291
12379588.123469;6.998932292546748E-05;8.73067258712963E-05;-79.02362035212916;0.025888748424395997;0.935764852256071;-0.5733426026525223
12395641.792063;5.1751937059632606E-05;9.519898427049348E-05;-79.30290858075067;0.027759916017722836;0.935680358433569;-0.5736287627240417
12411716.27882;6.610876926222881E-05;8.353420835959605E-05;-79.45067915964292;0.029680536539250686;0.9357468967888023;-0.5724649941543979
12427811.610736;7.12682972266051E-05;7.122961604899466E-05;-79.93412954405663;0.03152091331270482;0.935542896936185;-0.5737985951086431
12443927.814842;7.991682652616301E-05;6.096411809684915E-05;-79.95535768665671;0.03285833929424979;0.9357820071343282;-0.5711548994289724
12460064.918206;6.827864281904783E-05;8.902184883855028E-05;-79.00082507361363;0.034348195013596865;0.9355237623042009;-0.5730530797513634
12476222.947929;7.792115165890844E-05;8.858022107054672E-05;-78.56418130305185;0.03609019345952896;0.9353507168643725;-0.5740494662153659
12492401.931148;8.264226868135867E-05;8.970384480067231E-05;-78.27498522700071;0.03808770608102241;0.9350803720229699;-0.575821785229995
12508601.895036;7.695406985919447E-05;8.01032542402243E-05;-79.08739035197027;0.03907893592146059;0.9345088642955386;-0.580743562527516
12524822.8668;5.323938224212308E-05;8.288898170138712E-05;-80.13003784154334;0.040766085412956336;0.9351022155514322;-0.5745721198874234
12541064.873682;4.782117944332538E-05;8.590650483702414E-05;-80.14717591111858;0.042191310563939904;0.9346892379458539;-0.5778151244783724
12557327.942962;7.46847053988604E-05;9.389629364565218E-05;-78.41808871457548;0.043702139356948166;0.9349475560922917;-0.5747764510798613
12573612.101951;7.10771782584374E-05;8.771231868349004E-05;-78.94645980923787;0.0457216494810758;0.9350430275957717;-0.5729964664739449
12589917.377999;5.006242775751731E-05;9.494331659249488E-05;-79.3852942423278;0.04770366133145831;0.9347460969207687;-0.5748305109462348
12606243.79849;8.10854521458809E-05;7.466488715454567E-05;-79.15434591234168;0.049260115535706625;0.934404956767627;-0.5772441355680384
12622591.390845;5.7128900947322185E-05;8.566681151402574E-05;-79.74591148748681;0.050396812230134244;0.9348512001765122;-0.5725471659468192
12638960.182518;4.382270644468186E-05;7.790336789140629E-05;-80.97487773803292;0.052780937835063456;0.9341983477379356;-0.5773770833040378
12655350.201;8.764868465125775E-05;8.65001626418427E-05;-78.19169898179905;0.05374560578545103;0.9340202309929266;-0.5785181305827424
12671761.473818;8.396306451171591E-05;8.39837816867123E-05;-78.50686283405462;0.05565409836819951;0.9342177471465017;-0.5756521903618327
12688194.028534;5.670358614588067E-05;9.315274686960175E-05;-79.24718406765092;0.05671559569720483;0.9342734386677096;-0.5745449058844504
12704647.892747;5.774562954590155E-05;9.146952230855658E-05;-79.31768437919595;0.05896440555673004;0.9338569627110855;-0.5771129586472465
12721123.09409;6.165806390321113E-05;0.00010048124057769546;-78.57041550694659;0.060535528842634155;0.9336928629112735;-0.5777018459565197
12737619.660232;4.970191256517535E-05;0.00010647644857163474;-78.59884501053608;0.062064966021255205;0.9338486205442229;-0.5753292640253894
12754137.618881;8.406598268482425E-05;9.920298140320386E-05;-77.71899516722331;0.06309496151612877;0.9328810004734682;-0.5836538472831507
12770676.997775;6.350676040150019E-05;8.933488397418139E-05;-79.20318513741626;0.065295924429875;0.9332396122346298;-0.5789282420142136
12787237.824695;5.795661206671118E-05;9.065862031662035E-05;-79.36368168245336;0.06717214244381392;0.9332375667689543;-0.577714048401218
12803820.127452;6.416714247240236E-05;7.67970296141458E-05;-79.99340116403695;0.0686196498869022;0.9329553498352338;-0.5793519899995363
12820423.933897;7.133022178659522E-05;6.535110134858106E-05;-80.28781365552099;0.07024768132211864;0.9334586936753728;-0.573571650873153
12837049.271914;6.711834024703564E-05;7.845383172064684E-05;-79.72247875314777;0.07214778668948658;0.9329836044685665;-0.5766264865218121
12853696.169427;5.939406168667405E-05;8.044924626005274E-05;-80.00011474756795;0.0735933239753343;0.9326967326579682;-0.5782363591516723
12870364.654392;4.2992887661905925E-05;6.118187291385589E-05;-82.52463129989542;0.07532092543705855;0.932899553845591;-0.575083778092041
12887054.754805;6.516111747102953E-05;8.140994270324783E-05;-79.63628644124269;0.07722810629492514;0.932425054751093;-0.5780305103900854
12903766.498695;5.766769286815516E-05;8.36340895756841E-05;-79.86310887210159;0.07925971314773347;0.9324796158918179;-0.5759489243692226
12920499.91413;7.340827208214699E-05;7.67271638304358E-05;-79.4785140029496;0.08032338395209511;0.9327405422233015;-0.5726950242748932
12937255.029214;6.310870351154422E-05;7.880147548629162E-05;-79.91724350499622;0.08177530362369095;0.9323323577742884;-0.575301897576216
12954031.872085;8.438459526507189E-05;0.0001006598743902139;-77.63131092647151;0.08409921841506351;0.9320314436527167;-0.5761723040077513
12970830.47092;8.313857119701678E-05;8.516240118215096E-05;-78.48793949937107;0.0855070912633283;0.9322229870274026;-0.5732183404068015
12987650.853932;6.552755321433351E-05;7.299497818962676E-05;-80.16728912041664;0.0870439898100538;0.9320380047170125;-0.5736131393656746
13004493.049371;6.0130188516332904E-05;8.108461405462759E-05;-79.91810720051993;0.08892267488188998;0.9312712273983462;-0.5790591998074971
13021357.085522;6.645549084014612E-05;6.228239307755886E-05;-80.8116116249492;0.09071899057096232;0.9313799837937273;-0.5764533991609712
13038242.990708;6.73336576068951E-05;9.474838064542015E-05;-78.6931002833011;0.09217543051791263;0.931270986618836;-0.576139226969179
13055150.793289;8.648843074309294E-05;6.188380327581834E-05;-79.46543010592913;0.09422411755605188;0.9304206319471515;-0.5821002416134999
13072080.521661;5.926808330752438E-05;8.149610901052167E-05;-79.93349091079436;0.09511301327861284;0.9310495014202008;-0.5754564254116747
13089032.204256;5.147808309678258E-05;8.887161509951628E-05;-79.76823414340711;0.09719626471444902;0.9301046258618356;-0.5821946324754494
13106005.869545;5.760814270595554E-05;9.107777746642786E-05;-79.35023426430072;0.0985040645462327;0.9308170574147734;-0.5743469776862007
13123001.546035;6.051873809587252E-05;9.831694601879761E-05;-78.752109187631;0.10053623811940943;0.9305330775283431;-0.5749621928044144
13140019.262269;7.99311096006422E-05;8.75078190902644E-05;-78.52428763505118;0.10245910985820167;0.930603953643758;-0.5723738325905725
13157059.046828;8.076825204589682E-05;8.590947126639831E-05;-78.56861871632344;0.10382669492160201;0.9301174253284943;-0.5754626327291689
13174120.928331;7.525466872926364E-05;0.0001052439035384831;-77.76256366433229;0.10542643352890865;0.929800093311518;-0.5767294636068556
13191204.935431;9.020516628448714E-05;7.347285017431675E-05;-78.68534304259654;0.10668730335092645;0.9292891952585113;-0.580115084782158
13208311.096822;7.465192595394082E-05;0.00010539941304921152;-77.77753280639777;0.10865755665199114;0.9294114152381053;-0.5768827366540475
13225439.441232;6.707797791405683E-05;7.511574295322053E-05;-79.93883675178013;0.10984440397924569;0.9290065454136146;-0.579329095209606
13242589.997429;6.0206919464348334E-05;9.352714455865782E-05;-79.07553070907157;0.11187701998801397;0.9291616304374611;-0.575663965157956
13259762.794216;5.736307997269684E-05;9.340072162282231E-05;-79.20304501238772;0.1140023823487928;0.9288617338520504;-0.5760464774799527
13276957.860434;6.603407957483954E-05;0.0001048485410898068;-78.13786490247693;0.11563814906746932;0.9288454625189855;-0.5743339425010778
13294175.224962;7.900057974645703E-05;8.548108962400993E-05;-78.68121340904347;0.1169782256674484;0.9287213260284951;-0.5739317912251053
13311414.916716;7.459318986991395E-05;9.850821582602789E-05;-78.1621749145141;0.11902968528471554;0.9280720817388481;-0.5775086636670869
13328676.96465;8.230578428144E-05;9.289987777350897E-05;-78.12348744883431;0.12035462849309779;0.9280754925376812;-0.57590419463183
13345961.397755;7.221334094297468E-05;8.484909358497167E-05;-79.06083525875425;0.12285482327315336;0.9278588382421088;-0.574882930977832
13363268.24506;6.918118143983699E-05;7.793248546451747E-05;-79.64189844170167;0.12347510717355505;0.9275990595209281;-0.5765153532259244
13380597.535631;8.7738436546811E-05;8.034053453291096E-05;-78.4916270182883;0.12576843528054663;0.9271261683218948;-0.5780306683019557
13397949.298572;8.611694831502565E-05;6.354584446206188E-05;-79.41035119123875;0.12665723506168894;0.9270227997657333;-0.5778684637697453
13415323.563026;6.942400516782026E-05;8.719917704534574E-05;-79.05759916992989;0.12893205313733141;0.9265768952524317;-0.5790846268632133
13432720.358171;7.648121245780337E-05;7.653998799304833E-05;-79.31526722230713;0.13076268808135413;0.9266003322440008;-0.5765106963129963
13450139.713225;6.529963939830825E-05;8.189802783131078E-05;-79.59740727081707;0.13234652004740205;0.9266667149243528;-0.5738346680862292
13467581.657444;7.892013214651435E-05;6.869834869301595E-05;-79.60671146904869;0.13382086582287547;0.925681045450318;-0.5809449127728041
13485046.220121;8.726680324278332E-05;6.708604456440123E-05;-79.16639576713897;0.13583917497099066;0.9261226996722819;-0.5741879044947683
13502533.430586;7.752889465864787E-05;8.43284971867756E-05;-78.81999140990666;0.13750828723494024;0.9253916235182768;-0.5786381876316564
13520043.318211;8.657491695503576E-05;9.127313814621427E-05;-78.00628783921621;0.13902852086488662;0.9249588725107157;-0.5805258097811529
13537575.912401;8.651832608721398E-05;7.280594626985726E-05;-78.93261001094764;0.14079223781142958;0.9243218021852928;-0.5839255207973394
13555131.242602;8.930509872331116E-05;7.943074064141241E-05;-78.45130602386577;0.14269258076870886;0.9249719321886481;-0.5752849294969256
13572709.338299;7.610141547204515E-05;6.970217286489136E-05;-79.72657800213086;0.14403556667909223;0.9241810478570552;-0.5806300153733809
13590310.229012;6.602901070463541E-05;8.845718572269255E-05;-79.14192146541149;0.14581211399190158;0.924796788784037;-0.572429893951527
13607933.944304;6.859680096534645E-05;7.752924516866049E-05;-79.69954935958702;0.14770618461928084;0.9236537630031526;-0.5801508140138617
13625580.51377;7.83222344831263E-05;9.59982810320318E-05;-78.13890421265914;0.14931415980743343;0.9242613178907259;-0.5722147170093167
13643249.96705;7.517727614635194E-05;9.874631296455197E-05;-78.1240999010531;0.15071290509376611;0.9235986734998395;-0.576204047438947
13660942.333818;5.36058837821243E-05;9.199137616299856E-05;-79.45540007048088;0.15265871515481924;0.923497423127891;-0.5742045716760721
13678657.643789;6.593303039682406E-05;0.0001017106963038946;-78.32912274503961;0.1546994737583429;0.9234659985857776;-0.5713840360322034
13696395.926713;5.416561758317428E-05;7.802522094378325E-05;-80.44704434883819;0.1556812335575136;0.9223486810415354;-0.5800994654847176
13714157.212384;6.229206491069351E-05;6.683440304819949E-05;-80.78462365748484;0.1577971032586808;0.9222632193315058;-0.5775904319426726
13731941.530629;4.829935089458416E-05;0.00010114465877072027;-79.00904244762782;0.1598341693576195;0.9220170633801751;-0.5766328470836255
13749748.911318;7.819686333708403E-05;7.913117667406816E-05;-79.0740241498558;0.16142510303693727;0.9217436022314085;-0.5765985996848582
13767579.384358;7.733802856085496E-05;0.00010208743201883058;-77.8507633284037;0.16286280306151416;0.9216450601491948;-0.5751874470909618
13785432.979693;6.326304237822655E-05;8.734135110045931E-05;-79.34393244728146;0.16499558874511489;0.9215229786683685;-0.572836844966451
13803309.72731;9.721482695063752E-05;8.325423755183661E-05;-77.85633326292775;0.16671300135362202;0.9208610606185892;-0.5760581112306685
13821209.657231;6.912650892602333E-05;0.00010783725703996443;-77.84961604007114;0.16835464325393698;0.9207671641206936;-0.574188300430906
13839132.79952;6.701779813473868E-05;8.963099227998719E-05;-79.02218796530538;0.17016563367378987;0.9203959496521545;-0.5745373212127939
13857079.184277;7.175393397802819E-05;7.71990841594197E-05;-79.54351397556235;0.17197137281979244;0.9202622769187476;-0.57269479498847
13875048.841642;5.749839799458398E-05;8.656539587816309E-05;-79.66590981199735;0.17340855632595442;0.9198504581803378;-0.5739903474310246
13893041.801796;6.719603612170865E-05;8.19437115984195E-05;-79.49617183152944;0.17492352968545372;0.9198685553164648;-0.5712105509710999
13911058.094958;5.466813450915313E-05;7.752496925489612E-05;-80.45818981907448;0.17671664966614872;0.9187473740780826;-0.578304136951806
13929097.751385;6.789269013093529E-05;9.837472289187175E-05;-78.45058849568125;0.1783327961032551;0.9189103618013797;-0.5739732652062073
13947160.801374;7.569255089724242E-05;0.00010253079288958546;-77.89362479168742;0.17970891347292198;0.9179110119538434;-0.5806346531041225
13965247.275261;6.822104175566645E-05;9.818006708038398E-05;-78.44863355233764;0.18199400151901457;0.9183986197378972;-0.5720951190673075
13983357.203423;6.604950472249206E-05;0.00010710145875164183;-78.00429669163704;0.18294764781423703;0.9175532259211994;-0.5780647373490371
14001490.616275;7.171681017163964E-05;8.852217621107524E-05;-78.86742822124054;0.18503258920588886;0.9171165274676114;-0.5782333248442667
14019647.544271;6.399383270967387E-05;0.00011117412217529034;-77.83704856485147;0.18727231429735255;0.9168769392762205;-0.5762766891220407
14037828.017905;6.096142792491305E-05;7.563919414406233E-05;-80.25139198153497;0.1888727254136842;0.916506823972745;-0.5766564651350126
14056032.067712;5.3434893065592124E-05;0.000105937255072231;-78.51459353511429;0.1904999569408933;0.9163623522010964;-0.5749083991991775
14074259.724263;6.791449692851925E-05;7.331691301303199E-05;-80.00532396573115;0.19190166468898204;0.916354958541729;-0.5723189777959956
14092511.018173;7.882705041619429E-05;8.008618002417243E-05;-78.98682619094957;0.19425132348592844;0.9154534042153384;-0.5760075590424889
14110785.980093;6.701967196312741E-05;7.967346176518777E-05;-79.64990872906913;0.19542530203461875;0.9155140211606738;-0.5731895407801981
14129084.640716;6.240868002882915E-05;9.829580280451527E-05;-78.67839345003603;0.19745948989627965;0.9150720305752517;-0.5732386039055227
14147407.030775;7.101579842922575E-05;9.436512158145716E-05;-78.55487444864129;0.19916218272784467;0.9141316042131318;-0.578419974078318
14165753.18104;7.431352494647158E-05;9.545182578340211E-05;-78.34650273469568;0.2004004246303247;0.9141487131014556;-0.5758107553445556
14184123.122325;6.487847746515237E-05;9.252203389158381E-05;-78.93824624922138;0.20289588212834786;0.9139810931718885;-0.5723411812615802
14202516.88548;7.63429703031613E-05;8.302350051161397E-05;-78.95473600747343;0.20418829989891402;0.9135355909533903;-0.5737685706299934
14220934.501398;5.9528848493666885E-05;6.553931736910109E-05;-81.0573457522683;0.20601492168818777;0.9136151649338621;-0.5693364948408975
14239376.001011;5.8900082670262714E-05;9.920803985474569E-05;-78.7577447457641;0.20790781980913203;0.9125041560464476;-0.575506816824173
14257841.41529;8.725116826866759E-05;8.806828823962096E-05;-78.13360330434213;0.20932008796096327;0.9122028774942893;-0.5753110041258604
14276330.775249;8.402533904200985E-05;8.203056221883469E-05;-78.6045870136408;0.2111347934466706;0.9117282711697837;-0.5758199705656073
14294844.111938;8.158388439885533E-05;8.463079982576471E-05;-78.595453051526;0.21288339708041817;0.9115471744307748;-0.5737811884461297
14313381.456451;9.609178898382762E-05;7.608248290649488E-05;-78.23267150792275;0.21425036103489728;0.9109091752028002;-0.5766511192517498
14331942.839922;8.576516550395574E-05;0.00010273524373678425;-77.468997118759;0.21596450923040747;0.9107173226014277;-0.5747273657187896
14350528.293522;8.411532961482429E-05;6.468308009486042E-05;-79.48489013067157;0.21837705430554938;0.9107143700525452;-0.5695623579941675
14369137.848467;7.516933799059515E-05;6.96624818323763E-05;-79.78674612337406;0.21941894821899138;0.9096915463185783;-0.5765289076683404
14387771.53601;7.653874472130602E-05;9.138107593639058E-05;-78.47446251815288;0.2219077426657647;0.9094492121188862;-0.5732691096039307
14406429.387446;7.365630235314309E-05;8.187562864194437E-05;-79.16179678774658;0.22331457670958002;0.9093508636141258;-0.5710520788743837
14425111.43411;8.970193962813962E-05;8.769564686794007E-05;-78.03079036183344;0.22466394215944094;0.9088599057822768;-0.5724797291897497
14443817.70738;8.893995899798326E-05;6.965738609636721E-05;-78.94065342532636;0.22602026941332518;0.9084995598338308;-0.572695780983574
14462548.23867;9.895828234226042E-05;8.761322707262854E-05;-77.57736449985332;0.2282917695610301;0.9080684998059149;-0.5714625285199967
14481303.059439;0.00010312539301827264;6.836958512407005E-05;-78.15046174074537;0.2302929095889651;0.9070288803466122;-0.5762669070486481
14500082.201185;7.461088847736822E-05;7.352025494317572E-05;-79.59713703667938;0.23234072783495285;0.9069007926566777;-0.5727222952586158
14518885.695447;6.432821428023463E-05;9.241847964651114E-05;-78.96904909632342;0.23373305431358815;0.9064002992923453;-0.5740039760319572
14537713.573805;8.713327586230146E-05;9.342643719074232E-05;-77.87261033782939;0.23509309996497002;0.9068286992580685;-0.5669989394480088
14556565.86788;7.402289060147532E-05;7.609209528995324E-05;-79.48099387016998;0.23672441327028232;0.9059970336226291;-0.5706524724721089
14575442.609334;9.22670441906643E-05;7.159762572355133E-05;-78.65203859829923;0.23859879847725743;0.9054338712104951;-0.5712923749870501
14594343.82987;6.098875824437541E-05;7.336936044491818E-05;-80.40830166933796;0.24017122890662204;0.9049320058187041;-0.5720638417343289
14613269.561231;9.616711768517968E-05;9.156224236035203E-05;-77.5370436510885;0.24244928270403163;0.9045636397799537;-0.5699197184762127
14632219.835204;8.830301519095017E-05;7.838995382159558E-05;-78.55662232736636;0.2437872130402814;0.9035909730032501;-0.5754108475445053
14651194.683615;8.870159096165409E-05;9.277625120221655E-05;-77.83163900041393;0.24579640732228475;0.9032157831705951;-0.5738950232645909
14670194.138332;6.007463381138943E-05;0.00010009815490390176;-78.65548683372512;0.24777904643816598;0.9030020949432559;-0.5709587310898542
14689218.231263;8.082535511875019E-05;7.08297209967535E-05;-79.3743353007999;0.24926210934791876;0.9029527297571704;-0.5677503244760225
14708266.994359;7.181516377543552E-05;0.00010157543865667228;-78.10369693493294;0.2501113969066508;0.9019122733995808;-0.5749517012172066
14727340.459612;8.432553581853217E-05;8.870128432978284E-05;-78.24525476308318;0.2528793220190195;0.9020626487922353;-0.5667123326791051
14746438.659056;9.832620752079084E-05;9.636686318736511E-05;-77.22285023094528;0.2544047104817002;0.9008661057148571;-0.5735635842471986
14765561.624765;8.370569978896004E-05;8.814557100440147E-05;-78.3043471554246;0.25633757510184696;0.9008505264881909;-0.5688126510889959
14784709.388856;7.936904904767996E-05;8.906127581588061E-05;-78.46753692942872;0.2584982878440973;0.9002084797592856;-0.569030247378112
14803881.983486;7.166767413662526E-05;7.59706173701622E-05;-79.62263223066122;0.26005097833546437;0.8998443650914428;-0.5682890521386351
14823079.440857;6.971883602935874E-05;9.661777647601908E-05;-78.47842855963206;0.26113491923803617;0.8994594461975102;-0.5689209838143875
14842301.79321;6.179134229930311E-05;8.665041896254256E-05;-79.45905609258044;0.2632680605948576;0.8985702892161574;-0.5712985439940882
14861549.072827;7.642749093135997E-05;0.00011031871859859462;-77.44452985876244;0.26506087969273256;0.8987357996709333;-0.565137409347385
14880821.312035;5.684916470284478E-05;9.227664701972933E-05;-79.3008016248229;0.26695205487749923;0.897845505681701;-0.568073436677844
14900118.543201;9.00463595506685E-05;7.073127384031693E-05;-78.82355571422272;0.26858780091639917;0.8971728392074281;-0.5697143307083192
14919440.798733;5.20276764183823E-05;0.00010164051405504962;-78.84799908745615;0.2703291351086577;0.8965596354054532;-0.5705140524542761
14938788.111084;7.046281587381057E-05;9.990608648195177E-05;-78.25468207057222;0.27225413413065785;0.8960649475661832;-0.5697331789845022
14958160.512745;8.863985424694498E-05;9.252325686723948E-05;-77.84690942855369;0.2732455629861712;0.8953666344518508;-0.5732511097728867
14977558.036254;6.619610232349768E-05;0.00010066541469506438;-78.38169505482406;0.27519668513892603;0.8952104606449552;-0.5693356689453386
14996980.714186;6.6371426645509E-05;7.5525195200841E-05;-79.95282292597206;0.2772323701220348;0.8948748177471287;-0.5667432466132956
15016428.579164;9.489304403017382E-05;7.143964830401674E-05;-78.50524909081905;0.2782275141522265;0.8941378091822912;-0.5705341090908113
15035901.663847;5.9063550375890194E-05;8.2426308006106E-05;-79.87897090542572;0.2808378721296917;0.8938298535756442;-0.5660357372066317
15055400.000942;7.849128127161791E-05;8.590268260344136E-05;-78.68376456629068;0.28213481410433455;0.8932024923978228;-0.5679705104153255
15074923.623195;9.808774337938824E-05;8.631432791947012E-05;-77.67731660257914;0.28404086841212356;0.8925593987654066;-0.568313295116867
15094472.563395;8.161904644451843E-05;8.694957115855654E-05;-78.47042481162013;0.28560590842470207;0.8917163251305806;-0.5713475690872425
15114046.854375;7.67822816479622E-05;8.291299011459792E-05;-78.93806290040698;0.28726611289203796;0.891219598192246;-0.5710233576404651
15133646.529008;7.403929589749454E-05;0.00010780783279285434;-77.66893523029975;0.28910569285266097;0.8913789782450219;-0.5643693997902903
15153271.620213;8.013240512209714E-05;0.00010810844666691735;-77.42114198745769;0.2904005850606028;0.8900377744440787;-0.5724820852523903
15172922.160948;9.705517821797641E-05;8.448348002676828E-05;-77.81013996584038;0.292274837337658;0.8898049581369838;-0.5691254439494093
15192598.184217;0.00010030895740990665;0.00010401026753287114;-76.802690337508;0.2947531758720193;0.8888215458696737;-0.5705826272731808
15212299.723065;8.543207164442617E-05;9.624638164597794E-05;-77.80887092636056;0.2956900452665165;0.8882319107108454;-0.5730331499750214
15232026.81058;7.956141298755895E-05;9.40950181127299E-05;-78.18616926270518;0.2977099781931414;0.8874445722203174;-0.5740215391043471
15251779.479893;8.667518044839805E-05;7.72594042138798E-05;-78.7025848378242;0.29956005358601046;0.8875320942037445;-0.5677789691083724
15271557.764178;6.567465669776828E-05;7.944326787518874E-05;-79.73695858951432;0.3014720211497482;0.8864518464071369;-0.5715778368330106
15291361.696653;8.094399093132258E-05;0.00010215628307967414;-77.69861944401993;0.3028943543066629;0.8862353124717628;-0.5692216196691444
15311191.310577;5.2144152685421036E-05;9.719737557166316E-05;-79.14839962498455;0.3044103925946347;0.885316426159663;-0.5727242772407977
15331046.639255;7.118187890261751E-05;8.857500980968446E-05;-78.88993289617547;0.30666457442686745;0.884106688869424;-0.5765070153795184
15350927.716031;6.330397216599533E-05;7.126198165791784E-05;-80.41643379552531;0.30825007731701065;0.8843581088026873;-0.5694723740239062
15370834.574297;7.945967822635125E-05;8.726884828622136E-05;-78.56058475415769;0.3098225718879378;0.8838983339865181;-0.5686855816915493
15390767.247486;7.10141132881966E-05;9.753962510605924E-05;-78.36928632576245;0.31164482422473816;0.8836138593880616;-0.5655695501254155
15410725.769073;7.495872123661672E-05;7.879952357236175E-05;-79.27082265804842;0.31317572167077934;0.882598011050783;-0.5697154619667193
15430710.172578;7.367787263799632E-05;9.430778412506489E-05;-78.43984593626553;0.3150163355904103;0.8821333571904462;-0.5680506680379
15450720.491566;7.529977949900904E-05;8.313338031119725E-05;-79.00277391274099;0.31652935471743404;0.8811757697467418;-0.5716803129475196
15470756.759642;7.710453329745693E-05;7.9454296182937E-05;-79.11577044231447;0.3186152647275382;0.8812921531076039;-0.5641074796842805
15490819.010457;9.66378242349992E-05;8.572480454731784E-05;-77.77605827629702;0.3201155301651541;0.8797120417398597;-0.5731387085956453
15510907.277705;0.00011083165635023314;9.341064588928074E-05;-76.77590385056436;0.32153756969462294;0.879632796611263;-0.5693095201041427
15531021.595124;8.465433093000862E-05;9.160085919487795E-05;-78.08072106200699;0.32352582622069465;0.879163289429819;-0.5670484543287351
15551161.996495;8.152541280356847E-05;9.87049213568261E-05;-77.85446102344198;0.3253810165964436;0.8786490806194571;-0.565564287191212
15571328.515644;8.060890161374278E-05;9.183696078168297E-05;-78.25887184676441;0.3270450514386054;0.8774282331291241;-0.5708025583899078
15591521.186439;8.256129121335338E-05;8.963125293811937E-05;-78.28269793881041;0.32894125552717307;0.8772637636763696;-0.5660736201551237
15611740.042795;7.457001992216463E-05;9.56506984681661E-05;-78.3239488575571;0.33066896521397193;0.8759505823894466;-0.5718298370909005
15631985.118667;6.399999060603056E-05;0.00010487787788137747;-78.21156293221244;0.33181931070707193;0.8753284153623978;-0.5734526057536401
15652256.448057;9.981751023888079E-05;6.935271657846738E-05;-78.30521464378177;0.3338893744333758;0.8754447598219323;-0.5656205396200275
15672554.06501;8.200627878503418E-05;9.325281035546766E-05;-78.11884184746029;0.33564981619631196;0.873916394707049;-0.5730225750681059
15692878.003615;8.909887750792055E-05;9.327642101701536E-05;-77.78870150132289;0.33778544534746446;0.8733514927234138;-0.5707873678544101
15713228.298007;9.4465614149967E-05;8.972406983743463E-05;-77.70211683752007;0.33968060485676194;0.8726279852921351;-0.5706849566303497
15733604.982362;6.854579328472673E-05;7.520487301441516E-05;-79.8487931059012;0.3410800540997216;0.8727280288599196;-0.5651052171038776
15754008.090903;7.752517319372652E-05;9.608833659512356E-05;-78.16926105535399;0.34317762961425513;0.871388138432977;-0.5695674501541033
15774437.657897;7.752117038216159E-05;0.00010462520595090652;-77.70677473764266;0.34486030560720693;0.8708405626832654;-0.568558725263509
15794893.717654;8.965669845718689E-05;8.861405396705896E-05;-77.98854945084327;0.3461366251361475;0.8701967687981517;-0.5697417163859956
15815376.304529;7.874703221526512E-05;7.910610558007292E-05;-79.04521310068571;0.34782076365108944;0.8692981263302271;-0.571695439977178
15835885.452924;8.443474769637322E-05;8.751810881031819E-05;-78.30071587107584;0.349777365128668;0.868684782486735;-0.5702147489390769
15856421.197281;8.72101213904637E-05;9.935711014281486E-05;-77.57522164998323;0.3515187846777411;0.8682289216335083;-0.5680884611383121
15876983.572092;7.789298643026072E-05;0.00010495653697116057;-77.67430978304111;0.353431713480014;0.8675690042115132;-0.5670835730126982
15897572.611888;9.250901524051804E-05;0.0001228633396190809;-76.26107927167925;0.3553795521423832;0.8670101798449559;-0.5650485192595923
15918188.35125;9.154344853196351E-05;8.669624487150564E-05;-77.98700074451334;0.3566111612814971;0.8659354656905198;-0.5699260669033184
15938830.824801;9.734626101793189E-05;9.747566203538785E-05;-77.21754152316875;0.35833404168940564;0.8655631969417719;-0.5670193382847458
15959500.06721;9.217445757154958E-05;8.525672122752234E-05;-78.02310456227875;0.35975143413290145;0.8648717971287196;-0.5679033229566511
15980196.113189;8.98825559502326E-05;8.146406378974018E-05;-78.32231837141728;0.36199847123029066;0.8642934541653543;-0.5648269754407538
16000918.997498;9.472199022143652E-05;9.093347294387232E-05;-77.63433721023198;0.3636117627155979;0.8637565108007458;-0.5636264353032858
16021668.754939;9.195864545909915E-05;8.795994990298054E-05;-77.9066342434226;0.365306969829421;0.8624605241081637;-0.5685813889765028
