! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 2:41:15 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
2.47314109566E+06,-2.14198660343E-02,-5.79423847374E+01,-5.85171471212E+01,-4.55759512593E-01,+1.79034876848E+02,+4.09189445539E+01,+4.08519297222E+01,+3.81248538435E+01
2.47447888723E+06,-2.16039102229E-02,-5.81500906613E+01,-5.81738342470E+01,-4.59211271456E-01,+1.79034300887E+02,+4.10058741511E+01,+4.06351494690E+01,+3.78384122541E+01
2.47581740244E+06,-2.07687419776E-02,-5.83142445700E+01,-5.81471953506E+01,-4.60872962966E-01,+1.79034379532E+02,+4.04743776425E+01,+4.16015831973E+01,+3.77020483547E+01
2.47715664170E+06,-2.15906746713E-02,-5.80952573478E+01,-5.81002004598E+01,-4.62545134629E-01,+1.79033910872E+02,+4.03519580007E+01,+4.04409024047E+01,+3.75658137125E+01
2.47849660539E+06,-2.17618316586E-02,-5.80731446371E+01,-5.80886423880E+01,-4.65673162931E-01,+1.79031594941E+02,+4.04664313999E+01,+3.96823187441E+01,+3.73135955683E+01
2.47983729390E+06,-2.11771235252E-02,-5.81566393231E+01,-5.80956739260E+01,-4.67841586028E-01,+1.79033278293E+02,+4.14049262991E+01,+3.99418389077E+01,+3.71407318752E+01
2.48117870763E+06,-2.13792848523E-02,-5.80668963312E+01,-5.80389081861E+01,-4.69659340052E-01,+1.79033510143E+02,+4.07913418054E+01,+3.92747114705E+01,+3.69970532283E+01
2.48252084696E+06,-2.14831443150E-02,-5.80046794655E+01,-5.81855753713E+01,-4.72561387479E-01,+1.79030092630E+02,+3.89418586564E+01,+4.02119398299E+01,+3.67699615880E+01
2.48386371230E+06,-2.15701795312E-02,-5.80710977086E+01,-5.80336248688E+01,-4.74474923389E-01,+1.79029456294E+02,+3.98627131640E+01,+4.02590889590E+01,+3.66217432750E+01
2.48520730403E+06,-2.19622803559E-02,-5.79704849907E+01,-5.79922836898E+01,-4.76922531071E-01,+1.79034540323E+02,+4.03431970931E+01,+3.84103289649E+01,+3.64338910008E+01
2.48655162255E+06,-2.15488966873E-02,-5.79718800392E+01,-5.80824556237E+01,-4.80410109556E-01,+1.79030370531E+02,+3.87730525666E+01,+3.97537640759E+01,+3.61695293788E+01
2.48789666825E+06,-2.15472766919E-02,-5.81194300722E+01,-5.78550761195E+01,-4.82514274693E-01,+1.79031793255E+02,+4.04645815314E+01,+3.88594201148E+01,+3.60118805952E+01
2.48924244152E+06,-2.13157987226E-02,-5.80621068813E+01,-5.80308558792E+01,-4.85306124327E-01,+1.79027611392E+02,+3.93540727580E+01,+3.79299833098E+01,+3.58048197129E+01
2.49058894275E+06,-2.09216139812E-02,-5.78835732447E+01,-5.80750864921E+01,-4.87064655222E-01,+1.79031081059E+02,+3.82846160481E+01,+3.89514701889E+01,+3.56756149479E+01
2.49193617235E+06,-2.08890139690E-02,-5.79371966215E+01,-5.81573956646E+01,-4.89971049170E-01,+1.79025143364E+02,+3.74682929932E+01,+3.75381038593E+01,+3.54641067179E+01
2.49328413070E+06,-2.09073739925E-02,-5.79097961915E+01,-5.80227128645E+01,-4.91800357327E-01,+1.79028624980E+02,+3.84547374619E+01,+3.79547457485E+01,+3.53322639466E+01
2.49463281820E+06,-2.15206223922E-02,-5.79664781766E+01,-5.78561646471E+01,-4.94944926615E-01,+1.79027337481E+02,+3.78158382915E+01,+3.80118749013E+01,+3.51079052076E+01
2.49598223524E+06,-2.16147069717E-02,-5.77722979007E+01,-5.80048885450E+01,-4.97108616004E-01,+1.79028797865E+02,+3.82200847252E+01,+3.69956116004E+01,+3.49551791904E+01
2.49733238223E+06,-2.20760182763E-02,-5.80988779072E+01,-5.80062264756E+01,-5.00396497284E-01,+1.79024567730E+02,+3.77915687294E+01,+3.73185514422E+01,+3.47256301114E+01
2.49868325954E+06,-2.18167093048E-02,-5.78387463791E+01,-5.80273626614E+01,-5.02651232159E-01,+1.79024216940E+02,+3.79068331351E+01,+3.73458583490E+01,+3.45699482133E+01
2.50003486758E+06,-2.16206817921E-02,-5.77108896371E+01,-5.79350339950E+01,-5.05577395201E-01,+1.79026574246E+02,+3.80690081145E+01,+3.58414461853E+01,+3.43699774427E+01
2.50138720674E+06,-2.18678282574E-02,-5.79423053900E+01,-5.80446445686E+01,-5.06766829115E-01,+1.79025498043E+02,+3.81901816080E+01,+3.58965771869E+01,+3.42893531551E+01
2.50274027743E+06,-2.16017345357E-02,-5.77944031813E+01,-5.78976598463E+01,-5.10462659686E-01,+1.79024608509E+02,+3.54113092930E+01,+3.65902027588E+01,+3.40412341061E+01
2.50409408002E+06,-2.13040595500E-02,-5.78611059695E+01,-5.76998382858E+01,-5.13028686389E-01,+1.79018826123E+02,+3.61449984464E+01,+3.52821270461E+01,+3.38710675448E+01
2.50544861493E+06,-2.15809726649E-02,-5.77366334282E+01,-5.78984008073E+01,-5.15089431464E-01,+1.79020942284E+02,+3.67691257719E+01,+3.54602452462E+01,+3.37356367200E+01
2.50680388254E+06,-2.14802598253E-02,-5.77398912246E+01,-5.78265608554E+01,-5.17732571917E-01,+1.79020136083E+02,+3.58411435409E+01,+3.69565732911E+01,+3.35635099207E+01
2.50815988325E+06,-2.20101116984E-02,-5.78305833315E+01,-5.78390893468E+01,-5.20974363229E-01,+1.79023204913E+02,+3.68167662547E+01,+3.56216698777E+01,+3.33547831611E+01
2.50951661747E+06,-2.14958210628E-02,-5.79907478846E+01,-5.78128979097E+01,-5.22943357613E-01,+1.79022068103E+02,+3.50407792031E+01,+3.53898747123E+01,+3.32292706294E+01
2.51087408557E+06,-2.11850833313E-02,-5.77941766981E+01,-5.78184065046E+01,-5.25262863190E-01,+1.79021077261E+02,+3.55436068969E+01,+3.41069211737E+01,+3.30826224711E+01
2.51223228798E+06,-2.11436469261E-02,-5.76302252427E+01,-5.77025785038E+01,-5.27592591811E-01,+1.79019216149E+02,+3.49467750365E+01,+3.46358365644E+01,+3.29366263498E+01
2.51359122507E+06,-2.11524234382E-02,-5.76926859048E+01,-5.79818391517E+01,-5.30485887597E-01,+1.79016605356E+02,+3.58361740398E+01,+3.38572461127E+01,+3.27570991085E+01
2.51495089725E+06,-2.24050686067E-02,-5.77680113434E+01,-5.78612521399E+01,-5.32355576112E-01,+1.79014522628E+02,+3.37473129655E+01,+3.50700375679E+01,+3.26421243641E+01
2.51631130491E+06,-2.10893903414E-02,-5.77450904007E+01,-5.75976171796E+01,-5.35734522573E-01,+1.79021825724E+02,+3.45717151196E+01,+3.43297219891E+01,+3.24363755387E+01
2.51767244846E+06,-2.22525100883E-02,-5.76939092533E+01,-5.76652239097E+01,-5.37382603372E-01,+1.79015637028E+02,+3.47801662100E+01,+3.48608111215E+01,+3.23369606419E+01
2.51903432828E+06,-2.13740122184E-02,-5.78006000727E+01,-5.75515294338E+01,-5.39772643137E-01,+1.79017489922E+02,+3.27196206851E+01,+3.33662521746E+01,+3.21938684898E+01
2.52039694479E+06,-2.14646838566E-02,-5.78288770718E+01,-5.76528300684E+01,-5.42319295319E-01,+1.79012845108E+02,+3.36304573171E+01,+3.31424887519E+01,+3.20427882759E+01
2.52176029837E+06,-2.18803630859E-02,-5.78109772927E+01,-5.77869376895E+01,-5.44683400777E-01,+1.79019183794E+02,+3.40519243633E+01,+3.36970606141E+01,+3.19038025324E+01
2.52312438943E+06,-2.18292765117E-02,-5.76782650626E+01,-5.76477926151E+01,-5.48567961557E-01,+1.79016284153E+02,+3.26773207819E+01,+3.23377058870E+01,+3.16780314503E+01
2.52448921837E+06,-2.19430861400E-02,-5.77446981115E+01,-5.75035014126E+01,-5.50954196342E-01,+1.79015229155E+02,+3.31456125978E+01,+3.20865420391E+01,+3.15409222617E+01
2.52585478558E+06,-2.17325386981E-02,-5.75561105148E+01,-5.77892603128E+01,-5.53054730796E-01,+1.79011427506E+02,+3.25480363196E+01,+3.26541170219E+01,+3.14212084276E+01
2.52722109146E+06,-2.16804108674E-02,-5.75762812663E+01,-5.77356139870E+01,-5.55541552468E-01,+1.79010017663E+02,+3.24635608771E+01,+3.26329224706E+01,+3.12806499953E+01
2.52858813642E+06,-2.18627349808E-02,-5.76720599857E+01,-5.77551175432E+01,-5.57787282037E-01,+1.79010713241E+02,+3.18449798378E+01,+3.23450303281E+01,+3.11547957236E+01
2.52995592085E+06,-2.20081957055E-02,-5.77747395057E+01,-5.75334133088E+01,-5.61127381638E-01,+1.79009886645E+02,+3.18930278684E+01,+3.10707468674E+01,+3.09694752024E+01
2.53132444515E+06,-2.12730411903E-02,-5.77524788028E+01,-5.75422006161E+01,-5.62181270320E-01,+1.79007396114E+02,+3.20511595346E+01,+3.08171390118E+01,+3.09114589211E+01
2.53269370973E+06,-2.16346019185E-02,-5.76475451196E+01,-5.76487730499E+01,-5.64484856742E-01,+1.79010492596E+02,+3.18497075481E+01,+3.10846176074E+01,+3.07854016449E+01
2.53406371498E+06,-2.16226881025E-02,-5.76041753353E+01,-5.78184354339E+01,-5.68087622950E-01,+1.79007445195E+02,+3.29550638550E+01,+3.04765393439E+01,+3.05903008964E+01
2.53543446130E+06,-2.20662241971E-02,-5.77655441763E+01,-5.75614174055E+01,-5.70201120023E-01,+1.79013202239E+02,+3.12128591624E+01,+3.09417572292E+01,+3.04769963915E+01
2.53680594910E+06,-2.19640537886E-02,-5.76758257769E+01,-5.76907661135E+01,-5.72830684224E-01,+1.79013847120E+02,+3.06537920407E+01,+3.10365421758E+01,+3.03371932078E+01
2.53817817877E+06,-2.14201727974E-02,-5.76089437793E+01,-5.75524181728E+01,-5.74897108437E-01,+1.79011757886E+02,+3.04760404250E+01,+2.94327904923E+01,+3.02282276072E+01
2.53955115073E+06,-2.13617552230E-02,-5.76905443720E+01,-5.75763103232E+01,-5.78052939795E-01,+1.79006794446E+02,+3.21219721840E+01,+2.93404706762E+01,+3.00633199047E+01
2.54092486536E+06,-2.18871937885E-02,-5.77421578740E+01,-5.76335314646E+01,-5.79966958918E-01,+1.79007436186E+02,+2.96484011404E+01,+3.03320853801E+01,+2.99641776268E+01
2.54229932307E+06,-2.21960946375E-02,-5.73577489002E+01,-5.75156415831E+01,-5.82247010383E-01,+1.79006167740E+02,+3.03161182089E+01,+2.89638909000E+01,+2.98469266552E+01
2.54367452427E+06,-2.17587740834E-02,-5.76578525202E+01,-5.76571866403E+01,-5.84990359282E-01,+1.79005318845E+02,+2.95691205639E+01,+2.93215526829E+01,+2.97070626421E+01
2.54505046935E+06,-2.23131443582E-02,-5.74517130810E+01,-5.75495363930E+01,-5.86439759637E-01,+1.79004036331E+02,+2.95941766854E+01,+2.95118376198E+01,+2.96336964484E+01
2.54642715872E+06,-2.15994170642E-02,-5.74168579038E+01,-5.77359922206E+01,-5.89445051216E-01,+1.79002336994E+02,+2.99170966728E+01,+2.86524902634E+01,+2.94827237669E+01
2.54780459278E+06,-2.14992359918E-02,-5.74025726546E+01,-5.76052408619E+01,-5.92662981620E-01,+1.79009210948E+02,+2.91965821802E+01,+2.70677046264E+01,+2.93227671363E+01
2.54918277193E+06,-2.20039501740E-02,-5.73957763918E+01,-5.75499643678E+01,-5.94398351362E-01,+1.79001578730E+02,+2.71842323900E+01,+2.82377548815E+01,+2.92372246355E+01
2.55056169658E+06,-2.17132291912E-02,-5.76664941583E+01,-5.76017731403E+01,-5.96455670924E-01,+1.79004112612E+02,+2.81828795955E+01,+2.91377903971E+01,+2.91364571954E+01
2.55194136712E+06,-2.19969440425E-02,-5.75075102981E+01,-5.76620996774E+01,-5.98325456566E-01,+1.79003825574E+02,+2.73526212751E+01,+2.85150553480E+01,+2.90454764936E+01
2.55332178397E+06,-2.20765137764E-02,-5.73705012012E+01,-5.74968008287E+01,-6.01447309201E-01,+1.78997707643E+02,+2.64501517941E+01,+2.73249230923E+01,+2.88948334736E+01
2.55470294753E+06,-2.18388250309E-02,-5.75228130830E+01,-5.73814127901E+01,-6.03235721079E-01,+1.78997739886E+02,+2.85744672874E+01,+2.80258348870E+01,+2.88092375319E+01
2.55608485819E+06,-2.15867204417E-02,-5.76123481429E+01,-5.76533910872E+01,-6.05857389101E-01,+1.78999839056E+02,+2.84374495635E+01,+2.78204258464E+01,+2.86846744839E+01
2.55746751637E+06,-2.19977887130E-02,-5.74826761085E+01,-5.75527195214E+01,-6.07964787473E-01,+1.79000565027E+02,+2.62826072876E+01,+2.65639718596E+01,+2.85853250446E+01
2.55885092247E+06,-2.12896022671E-02,-5.74813943748E+01,-5.74796580949E+01,-6.10247664841E-01,+1.79000641711E+02,+2.79241048524E+01,+2.63765589732E+01,+2.84784775446E+01
2.56023507689E+06,-2.10462562565E-02,-5.75519172962E+01,-5.76622611326E+01,-6.12853865421E-01,+1.79000813339E+02,+2.72058500884E+01,+2.55673566359E+01,+2.83574707701E+01
2.56161998004E+06,-2.21246190320E-02,-5.75360322618E+01,-5.75805228304E+01,-6.14949501651E-01,+1.78998127530E+02,+2.66463160901E+01,+2.48562378209E+01,+2.82609139319E+01
2.56300563232E+06,-2.19213035741E-02,-5.75299183956E+01,-5.74874496773E+01,-6.16726464803E-01,+1.79001991610E+02,+2.64641899207E+01,+2.63641514256E+01,+2.81795543398E+01
2.56439203415E+06,-2.15982799290E-02,-5.74764968575E+01,-5.74259817122E+01,-6.18270019359E-01,+1.78996305322E+02,+2.54498969643E+01,+2.54966773827E+01,+2.81092612541E+01
2.56577918591E+06,-2.17617453784E-02,-5.73335369677E+01,-5.73614909249E+01,-6.21061619156E-01,+1.78996579959E+02,+2.56176873668E+01,+2.54275244739E+01,+2.79830202644E+01
2.56716708802E+06,-2.22853644700E-02,-5.76385311510E+01,-5.74219288969E+01,-6.22908711896E-01,+1.78993125948E+02,+2.48478667402E+01,+2.53695101617E+01,+2.79001138114E+01
2.56855574089E+06,-2.18272648975E-02,-5.75719090776E+01,-5.74285314309E+01,-6.24908747692E-01,+1.78998025379E+02,+2.51383941922E+01,+2.48530819421E+01,+2.78108954301E+01
2.56994514492E+06,-2.19910586337E-02,-5.75272382652E+01,-5.74892495940E+01,-6.27747655147E-01,+1.78989218021E+02,+2.53481446059E+01,+2.50626231062E+01,+2.76852329399E+01
2.57133530052E+06,-2.21360664814E-02,-5.74262429335E+01,-5.76208984130E+01,-6.29252994823E-01,+1.78997653654E+02,+2.59156926941E+01,+2.52466897675E+01,+2.76190602271E+01
2.57272620810E+06,-2.18892606669E-02,-5.73906638588E+01,-5.75070381403E+01,-6.31981737858E-01,+1.78991839539E+02,+2.57610763094E+01,+2.39204447608E+01,+2.74999123349E+01
2.57411786805E+06,-2.21650768292E-02,-5.73573235727E+01,-5.74016864301E+01,-6.33219854840E-01,+1.78991095366E+02,+2.48962961834E+01,+2.42901597796E+01,+2.74461899890E+01
2.57551028079E+06,-2.11572665565E-02,-5.74255716969E+01,-5.75900357419E+01,-6.36066583872E-01,+1.78992087623E+02,+2.36270653758E+01,+2.25481751301E+01,+2.73234629866E+01
2.57690344673E+06,-2.15794273405E-02,-5.74872181065E+01,-5.75585491778E+01,-6.37211216944E-01,+1.78989914315E+02,+2.47101838810E+01,+2.32872600396E+01,+2.72744252767E+01
2.57829736627E+06,-2.17922121489E-02,-5.73915784219E+01,-5.74934731352E+01,-6.39892609487E-01,+1.78994195636E+02,+2.34476442977E+01,+2.29299967535E+01,+2.71602377664E+01
2.57969203982E+06,-2.20635171247E-02,-5.73080663339E+01,-5.75230071280E+01,-6.41246114917E-01,+1.78986466774E+02,+2.29924154986E+01,+2.24610337117E+01,+2.71029613766E+01
2.58108746779E+06,-2.19632667343E-02,-5.73037531285E+01,-5.74124384868E+01,-6.42758932479E-01,+1.78993782624E+02,+2.34053221921E+01,+2.18173351543E+01,+2.70392289751E+01
2.58248365058E+06,-2.13522119785E-02,-5.74298122680E+01,-5.74177686697E+01,-6.45803479606E-01,+1.78985582573E+02,+2.33825546915E+01,+2.24227222342E+01,+2.69118729818E+01
2.58388058861E+06,-2.23766121333E-02,-5.74145788956E+01,-5.76196288882E+01,-6.47131536217E-01,+1.78988526296E+02,+2.23273524027E+01,+2.18934446121E+01,+2.68566947885E+01
2.58527828228E+06,-2.16427194114E-02,-5.74902077145E+01,-5.72554654849E+01,-6.49398269300E-01,+1.78991008259E+02,+2.22236605552E+01,+2.12557562090E+01,+2.67630379681E+01
2.58667673201E+06,-2.14624819180E-02,-5.72084798007E+01,-5.76134230265E+01,-6.50619497582E-01,+1.78984042465E+02,+2.22783737113E+01,+2.13924673144E+01,+2.67128499225E+01
2.58807593819E+06,-2.15493304211E-02,-5.74225557207E+01,-5.73909738984E+01,-6.52551726729E-01,+1.78985218596E+02,+2.13486539382E+01,+2.19028127351E+01,+2.66338262409E+01
2.58947590124E+06,-2.16914594485E-02,-5.74374362425E+01,-5.74368278393E+01,-6.53718476674E-01,+1.78987571722E+02,+2.05349583909E+01,+2.06773605866E+01,+2.65863351918E+01
2.59087662158E+06,-2.17574763746E-02,-5.76134809621E+01,-5.75162376057E+01,-6.55470870545E-01,+1.78984499628E+02,+2.07679651425E+01,+1.94766005190E+01,+2.65153240769E+01
2.59227809960E+06,-2.25804631956E-02,-5.73287994204E+01,-5.74488054218E+01,-6.57231007400E-01,+1.78985057752E+02,+2.07968140201E+01,+1.95022774998E+01,+2.64443805700E+01
2.59368033572E+06,-2.18778405898E-02,-5.73806414681E+01,-5.75350850590E+01,-6.58027951302E-01,+1.78981307045E+02,+2.07370934037E+01,+1.92881456921E+01,+2.64123840890E+01
2.59508333035E+06,-2.15520589725E-02,-5.72346394633E+01,-5.74054716569E+01,-6.60190575283E-01,+1.78983839226E+02,+1.87086644398E+01,+1.97999725422E+01,+2.63259463755E+01
2.59648708390E+06,-2.26246121751E-02,-5.75287291872E+01,-5.74721292974E+01,-6.61313293898E-01,+1.78984389736E+02,+1.91667736328E+01,+1.86430823475E+01,+2.62812955774E+01
2.59789159678E+06,-2.20166259767E-02,-5.73188342569E+01,-5.75849569499E+01,-6.63355553891E-01,+1.78981049606E+02,+1.96107728291E+01,+1.95356294891E+01,+2.62004620966E+01
2.59929686940E+06,-2.19413500573E-02,-5.75971998385E+01,-5.74075322296E+01,-6.64843509107E-01,+1.78978952475E+02,+1.91249160375E+01,+1.80694408928E+01,+2.61418810931E+01
2.60070290218E+06,-2.17471066515E-02,-5.75508219470E+01,-5.75000827120E+01,-6.66058832047E-01,+1.78982448066E+02,+1.82700034427E+01,+1.89997796201E+01,+2.60942279492E+01
2.60210969551E+06,-2.15934940510E-02,-5.73362829150E+01,-5.74307617727E+01,-6.67684855492E-01,+1.78981420339E+02,+1.69304177413E+01,+1.73680141782E+01,+2.60307425776E+01
2.60351724982E+06,-2.20819785812E-02,-5.74602451402E+01,-5.76167844148E+01,-6.68905471296E-01,+1.78982156526E+02,+1.86506786654E+01,+1.83266572779E+01,+2.59832885823E+01
2.60492556551E+06,-2.24737158131E-02,-5.74478118206E+01,-5.73958018173E+01,-6.70637905442E-01,+1.78974985955E+02,+1.93400644338E+01,+1.75334986426E+01,+2.59162332976E+01
2.60633464300E+06,-2.21594259065E-02,-5.75115377678E+01,-5.74211436153E+01,-6.70813239341E-01,+1.78978384335E+02,+1.75816546953E+01,+1.83044382186E+01,+2.59094661651E+01
2.60774448271E+06,-2.24872489848E-02,-5.73279593216E+01,-5.75088517483E+01,-6.72444159658E-01,+1.78978841347E+02,+1.75439680395E+01,+1.63929610511E+01,+2.58466888385E+01
2.60915508503E+06,-2.21672093996E-02,-5.74452285479E+01,-5.76099177489E+01,-6.73328037944E-01,+1.78977352076E+02,+1.70491279666E+01,+1.68244319141E+01,+2.58127937592E+01
2.61056645039E+06,-2.19212397750E-02,-5.76867942752E+01,-5.74131786566E+01,-6.74965214422E-01,+1.78976360224E+02,+1.66353491238E+01,+1.65323064124E+01,+2.57502457190E+01
2.61197857919E+06,-2.19010358602E-02,-5.73863907854E+01,-5.74755197470E+01,-6.75676386623E-01,+1.78975796655E+02,+1.63058557747E+01,+1.71390668476E+01,+2.57231699887E+01
2.61339147186E+06,-2.19400695819E-02,-5.76296907434E+01,-5.73944881718E+01,-6.77192454757E-01,+1.78970297525E+02,+1.72297539655E+01,+1.75937935177E+01,+2.56656402124E+01
2.61480512880E+06,-2.17594174560E-02,-5.73337206665E+01,-5.75986982635E+01,-6.78094223033E-01,+1.78975140381E+02,+1.78462757524E+01,+1.55549819407E+01,+2.56315431605E+01
2.61621955042E+06,-2.18275612285E-02,-5.75473086645E+01,-5.75115136436E+01,-6.78500768925E-01,+1.78982318110E+02,+1.54903355848E+01,+1.60445732724E+01,+2.56162007783E+01
2.61763473715E+06,-2.13842677361E-02,-5.74595704888E+01,-5.75262871114E+01,-6.80272098717E-01,+1.78976792263E+02,+1.55967560941E+01,+1.45714213860E+01,+2.55495677851E+01
2.61905068939E+06,-2.15729653589E-02,-5.76915809521E+01,-5.77198590702E+01,-6.81005159852E-01,+1.78974253410E+02,+1.47151284971E+01,+1.51386881597E+01,+2.55220933219E+01
2.62046740756E+06,-2.20621428234E-02,-5.75986415792E+01,-5.74552902797E+01,-6.82263902117E-01,+1.78970024659E+02,+1.47596398346E+01,+1.44346062668E+01,+2.54750546069E+01
2.62188489207E+06,-2.20830533674E-02,-5.75842624484E+01,-5.75773708484E+01,-6.82461602407E-01,+1.78978676046E+02,+1.53957186710E+01,+1.36768493996E+01,+2.54676823978E+01
2.62330314334E+06,-2.25967219786E-02,-5.74084304216E+01,-5.75844707106E+01,-6.83239058466E-01,+1.78969867324E+02,+1.29521545269E+01,+1.40081843653E+01,+2.54387325969E+01
2.62472216178E+06,-2.16685354364E-02,-5.75374248512E+01,-5.74292047888E+01,-6.84366804469E-01,+1.78968491954E+02,+1.51049546692E+01,+1.31144413073E+01,+2.53968561635E+01
2.62614194780E+06,-2.24445663941E-02,-5.74503859601E+01,-5.75912692016E+01,-6.84680809360E-01,+1.78970077607E+02,+1.38152197772E+01,+1.39375930906E+01,+2.53852208294E+01
2.62756250183E+06,-2.25008303511E-02,-5.76678707012E+01,-5.76694630461E+01,-6.85052928340E-01,+1.78971431691E+02,+1.27979851834E+01,+1.30651274525E+01,+2.53714459168E+01
2.62898382428E+06,-2.16423652446E-02,-5.75083712325E+01,-5.75872978078E+01,-6.86595361287E-01,+1.78970390109E+02,+1.23621443837E+01,+1.26341742136E+01,+2.53145082084E+01
2.63040591556E+06,-2.19125121934E-02,-5.75700982635E+01,-5.73919683446E+01,-6.86808570548E-01,+1.78972340620E+02,+1.30319061314E+01,+1.28747076312E+01,+2.53066578841E+01
2.63182877609E+06,-2.18258762035E-02,-5.75808693527E+01,-5.77119125155E+01,-6.86737383656E-01,+1.78970647751E+02,+1.11985217327E+01,+1.30077734976E+01,+2.53092784295E+01
2.63325240628E+06,-2.25625348078E-02,-5.76165261111E+01,-5.78691712069E+01,-6.87399929003E-01,+1.78965154871E+02,+1.21715899268E+01,+1.18805855700E+01,+2.52849096769E+01
2.63467680656E+06,-2.21933244245E-02,-5.77212662831E+01,-5.77899474145E+01,-6.88203318942E-01,+1.78967045630E+02,+1.21497888049E+01,+1.15943975003E+01,+2.52554235640E+01
2.63610197734E+06,-2.23747714811E-02,-5.76690792154E+01,-5.77049070635E+01,-6.88679536105E-01,+1.78968189636E+02,+1.22156344228E+01,+1.13485613754E+01,+2.52379778777E+01
2.63752791903E+06,-2.22435577049E-02,-5.75385097838E+01,-5.76121137286E+01,-6.89651185127E-01,+1.78966854386E+02,+1.17778073539E+01,+1.17875417898E+01,+2.52024573645E+01
2.63895463205E+06,-2.27043579683E-02,-5.76589024610E+01,-5.77263321428E+01,-6.88589235751E-01,+1.78962412672E+02,+1.05483047890E+01,+1.07018738944E+01,+2.52412840758E+01
2.64038211682E+06,-2.11559027367E-02,-5.77380117061E+01,-5.75844584718E+01,-6.88788732865E-01,+1.78965485896E+02,+1.12135794444E+01,+9.71895258376E+00,+2.52339809775E+01
2.64181037376E+06,-2.20381553160E-02,-5.78039151192E+01,-5.75140153034E+01,-6.89594160543E-01,+1.78960810996E+02,+1.00893873815E+01,+1.05982435455E+01,+2.52045392423E+01
2.64323940328E+06,-2.20519145134E-02,-5.75070702722E+01,-5.78130417603E+01,-6.89460101595E-01,+1.78964942906E+02,+8.93741210665E+00,+1.09131501805E+01,+2.52094348807E+01
2.64466920580E+06,-2.12896818468E-02,-5.75242205349E+01,-5.75000921892E+01,-6.89378751483E-01,+1.78960647604E+02,+1.05785363355E+01,+8.92243489561E+00,+2.52124065977E+01
2.64609978175E+06,-2.18687610890E-02,-5.78103569925E+01,-5.77383969342E+01,-6.90243068916E-01,+1.78958876489E+02,+8.99276286509E+00,+9.56490738796E+00,+2.51808689441E+01
2.64753113153E+06,-2.21984562252E-02,-5.77017516591E+01,-5.77604894883E+01,-6.89809192952E-01,+1.78959818919E+02,+9.51346566507E+00,+1.04402312099E+01,+2.51966905466E+01
2.64896325557E+06,-2.26675227960E-02,-5.77351847981E+01,-5.78176760687E+01,-6.90269559987E-01,+1.78959459754E+02,+8.38089781248E+00,+8.02977189614E+00,+2.51799035726E+01
2.65039615429E+06,-2.27805892423E-02,-5.78129598240E+01,-5.77078269612E+01,-6.90680981470E-01,+1.78960613159E+02,+9.46682108708E+00,+8.71161172396E+00,+2.51649203111E+01
2.65182982810E+06,-2.26847568184E-02,-5.77585609465E+01,-5.77778401107E+01,-6.90273227125E-01,+1.78959247864E+02,+9.70166373518E+00,+9.19128154356E+00,+2.51797699428E+01
2.65326427742E+06,-2.18958449754E-02,-5.75780521688E+01,-5.77913025864E+01,-6.90342584540E-01,+1.78958916214E+02,+8.74581135958E+00,+7.96519374689E+00,+2.51772428399E+01
2.65469950268E+06,-2.22508084020E-02,-5.78501296238E+01,-5.78517282909E+01,-6.89940333808E-01,+1.78956952960E+02,+8.53817018806E+00,+7.83445121566E+00,+2.51919063005E+01
2.65613550430E+06,-2.12849925927E-02,-5.77566436425E+01,-5.77322460175E+01,-6.89952021862E-01,+1.78958268067E+02,+7.87863208321E+00,+7.51409755448E+00,+2.51914799884E+01
2.65757228269E+06,-2.18266028810E-02,-5.76544062032E+01,-5.77399637020E+01,-6.89967308401E-01,+1.78955855467E+02,+6.87589550722E+00,+7.94919646369E+00,+2.51909224462E+01
2.65900983827E+06,-2.23969211174E-02,-5.78267015864E+01,-5.78329944592E+01,-6.88983123744E-01,+1.78953444160E+02,+7.42537895551E+00,+6.76533589995E+00,+2.52268688763E+01
2.66044817146E+06,-2.23896701620E-02,-5.77694310310E+01,-5.80181795743E+01,-6.88505686426E-01,+1.78958956099E+02,+7.03796274318E+00,+7.58630112732E+00,+2.52443438690E+01
2.66188728269E+06,-2.27317588325E-02,-5.79114995154E+01,-5.78411519056E+01,-6.87688832399E-01,+1.78955843926E+02,+6.60685587032E+00,+5.62025965512E+00,+2.52742983732E+01
2.66332717238E+06,-2.29363475451E-02,-5.77341257127E+01,-5.78610075473E+01,-6.88214316679E-01,+1.78955613251E+02,+7.14852955699E+00,+5.86881410894E+00,+2.52550204017E+01
2.66476784094E+06,-2.25493529304E-02,-5.78106528603E+01,-5.78014343938E+01,-6.88236711834E-01,+1.78954261048E+02,+7.08012798686E+00,+6.97996267576E+00,+2.52541994651E+01
2.66620928881E+06,-2.27819624323E-02,-5.79578555564E+01,-5.78784311815E+01,-6.87409506838E-01,+1.78949738978E+02,+5.44365132816E+00,+5.09200075978E+00,+2.52845577439E+01
2.66765151639E+06,-2.24893693405E-02,-5.79607986226E+01,-5.80338013888E+01,-6.86739091745E-01,+1.78952466147E+02,+5.44321434592E+00,+6.35777710493E+00,+2.53092155446E+01
