! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 3:09:16 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
4.55904576171E+06,-3.47820785991E-02,-3.64745207746E+01,-3.64547546898E+01,-1.73784245874E+00,+1.78133934596E+02,+4.42512420794E+01,+4.39800885744E+01,+1.00294999721E+01
4.56151187777E+06,-3.55269850232E-02,-3.64732844216E+01,-3.64556715958E+01,-1.73944332961E+00,+1.78135434936E+02,+4.38165101336E+01,+4.38981254174E+01,+1.00203307960E+01
4.56397932782E+06,-3.51024078474E-02,-3.64912360635E+01,-3.64519264176E+01,-1.73784320066E+00,+1.78131832914E+02,+4.39169708695E+01,+4.38778075570E+01,+1.00294957187E+01
4.56644811258E+06,-3.53429918615E-02,-3.64932194122E+01,-3.64502661235E+01,-1.74063394167E+00,+1.78130633681E+02,+4.31184549706E+01,+4.38618676526E+01,+1.00135223983E+01
4.56891823278E+06,-3.49014626094E-02,-3.64511149730E+01,-3.64376710176E+01,-1.74199921178E+00,+1.78126266626E+02,+4.35629655493E+01,+4.38802102582E+01,+1.00057267289E+01
4.57138968914E+06,-3.54987455513E-02,-3.64897950273E+01,-3.64423023486E+01,-1.74258480480E+00,+1.78123164478E+02,+4.37565596602E+01,+4.37615614664E+01,+1.00023867585E+01
4.57386248237E+06,-3.44747743801E-02,-3.64643400325E+01,-3.64315196634E+01,-1.74301887608E+00,+1.78123707202E+02,+4.34758184760E+01,+4.38197534514E+01,+9.99991245599E+00
4.57633661321E+06,-3.54246125726E-02,-3.64074458569E+01,-3.64307987804E+01,-1.74386141123E+00,+1.78125708611E+02,+4.36345888985E+01,+4.37685477668E+01,+9.99511334650E+00
4.57881208238E+06,-3.57313475454E-02,-3.64803299413E+01,-3.64274585598E+01,-1.74630406495E+00,+1.78120649913E+02,+4.34865705668E+01,+4.36118618262E+01,+9.98122616814E+00
4.58128889059E+06,-3.55486596574E-02,-3.64768456337E+01,-3.64328917048E+01,-1.74593009041E+00,+1.78120706640E+02,+4.34961153300E+01,+4.36278705541E+01,+9.98334979169E+00
4.58376703858E+06,-3.56547105408E-02,-3.64667075159E+01,-3.64312488273E+01,-1.74787064390E+00,+1.78122485584E+02,+4.35186030167E+01,+4.36402856459E+01,+9.97234022116E+00
4.58624652708E+06,-3.55362574175E-02,-3.64569692496E+01,-3.64273134627E+01,-1.74894531126E+00,+1.78120599020E+02,+4.37548723399E+01,+4.35443978526E+01,+9.96625373116E+00
4.58872735679E+06,-3.57865308184E-02,-3.64171533883E+01,-3.64010934049E+01,-1.74994555013E+00,+1.78117372087E+02,+4.34408059766E+01,+4.35700484452E+01,+9.96059551421E+00
4.59120952846E+06,-3.53047406420E-02,-3.64508388629E+01,-3.64179222341E+01,-1.75036372085E+00,+1.78114518119E+02,+4.36838701528E+01,+4.34428740814E+01,+9.95823190203E+00
4.59369304280E+06,-3.59063458878E-02,-3.65318953933E+01,-3.64057910541E+01,-1.75125787951E+00,+1.78118705419E+02,+4.40613262067E+01,+4.34336728170E+01,+9.95318167940E+00
4.59617790055E+06,-3.54488483967E-02,-3.63901423538E+01,-3.64061607893E+01,-1.75226811589E+00,+1.78117520066E+02,+4.33495322705E+01,+4.34207567575E+01,+9.94748207008E+00
4.59866410243E+06,-3.52605636045E-02,-3.64161166692E+01,-3.64129512177E+01,-1.75311649154E+00,+1.78115965244E+02,+4.30945479659E+01,+4.33612479076E+01,+9.94270074754E+00
4.60115164916E+06,-3.62606163765E-02,-3.63271866403E+01,-3.63978813229E+01,-1.75358754308E+00,+1.78118835984E+02,+4.28817793770E+01,+4.32698731484E+01,+9.94004797342E+00
4.60364054148E+06,-3.55848078334E-02,-3.64508456521E+01,-3.64029510215E+01,-1.75649106311E+00,+1.78111600300E+02,+4.28489378493E+01,+4.32534888258E+01,+9.92372802936E+00
4.60613078010E+06,-3.55776991255E-02,-3.63077625949E+01,-3.63917200056E+01,-1.75568283155E+00,+1.78106036600E+02,+4.34954125908E+01,+4.32940584945E+01,+9.92826545238E+00
4.60862236577E+06,-3.64610040693E-02,-3.64183764893E+01,-3.63920746684E+01,-1.75750614513E+00,+1.78113208209E+02,+4.29040955752E+01,+4.32535107798E+01,+9.91803527721E+00
4.61111529921E+06,-3.57644930661E-02,-3.63900549601E+01,-3.63921729413E+01,-1.76203826372E+00,+1.78112640087E+02,+4.30308657146E+01,+4.31254716112E+01,+9.89269867692E+00
4.61360958114E+06,-3.60263924038E-02,-3.63093128688E+01,-3.63743692535E+01,-1.75867429830E+00,+1.78110768537E+02,+4.38679239187E+01,+4.32271035176E+01,+9.91149223658E+00
4.61610521231E+06,-3.60110501231E-02,-3.63757952525E+01,-3.63704980332E+01,-1.76149801223E+00,+1.78111125535E+02,+4.31862582676E+01,+4.30307073944E+01,+9.89571206015E+00
4.61860219343E+06,-3.61372230995E-02,-3.63605213200E+01,-3.63690597887E+01,-1.76038925312E+00,+1.78111550962E+02,+4.31644548859E+01,+4.31399265313E+01,+9.90190224504E+00
4.62110052523E+06,-3.58722897318E-02,-3.63680316233E+01,-3.63806313062E+01,-1.76060685769E+00,+1.78109546958E+02,+4.29753946733E+01,+4.31459445692E+01,+9.90068674505E+00
4.62360020846E+06,-3.62644093646E-02,-3.63695729252E+01,-3.63810760111E+01,-1.76385627729E+00,+1.78103075547E+02,+4.28827378796E+01,+4.29082563717E+01,+9.88257187093E+00
4.62610124383E+06,-3.54761094427E-02,-3.63714278842E+01,-3.63552804063E+01,-1.76525454035E+00,+1.78104972602E+02,+4.30399086771E+01,+4.29943892472E+01,+9.87479742348E+00
4.62860363208E+06,-3.62866793195E-02,-3.63333941810E+01,-3.63736376935E+01,-1.76549300945E+00,+1.78106877291E+02,+4.32415453567E+01,+4.30047004204E+01,+9.87347275083E+00
4.63110737395E+06,-3.68547644387E-02,-3.63659907401E+01,-3.63498478032E+01,-1.76680555361E+00,+1.78102917600E+02,+4.30252885060E+01,+4.29098854716E+01,+9.86618811834E+00
4.63361247016E+06,-3.64981809722E-02,-3.63393461368E+01,-3.63640621768E+01,-1.76760605650E+00,+1.78099815242E+02,+4.25312133778E+01,+4.28263347061E+01,+9.86175064905E+00
4.63611892145E+06,-3.63985407444E-02,-3.63642276217E+01,-3.63441095739E+01,-1.76840702294E+00,+1.78099770830E+02,+4.30866712561E+01,+4.28819421804E+01,+9.85731464494E+00
4.63862672855E+06,-3.59566222975E-02,-3.63378113032E+01,-3.63549828118E+01,-1.76633074567E+00,+1.78101205994E+02,+4.31387347257E+01,+4.27735652675E+01,+9.86882205277E+00
4.64113589219E+06,-3.63881437064E-02,-3.64485038631E+01,-3.63487916330E+01,-1.76954029812E+00,+1.78099561216E+02,+4.24789475485E+01,+4.27280327102E+01,+9.85104509471E+00
4.64364641310E+06,-3.64451272268E-02,-3.63607742539E+01,-3.63421998566E+01,-1.76999145651E+00,+1.78100386138E+02,+4.31000838109E+01,+4.27572018815E+01,+9.84855142024E+00
4.64615829203E+06,-3.71078995995E-02,-3.65487889800E+01,-3.63419449718E+01,-1.77378167712E+00,+1.78099717453E+02,+4.28161088719E+01,+4.27756771498E+01,+9.82765211222E+00
4.64867152971E+06,-3.66637568326E-02,-3.63532799207E+01,-3.63269756141E+01,-1.77451783554E+00,+1.78094291906E+02,+4.29119500977E+01,+4.26141520772E+01,+9.82360331844E+00
4.65118612687E+06,-3.71301366348E-02,-3.63397819323E+01,-3.63387619544E+01,-1.77426198205E+00,+1.78096246613E+02,+4.25604933276E+01,+4.26049392738E+01,+9.82501010342E+00
4.65370208424E+06,-3.66693573832E-02,-3.64239826386E+01,-3.63487862262E+01,-1.77419229639E+00,+1.78092060780E+02,+4.31260783461E+01,+4.25733698742E+01,+9.82539333367E+00
4.65621940256E+06,-3.69846266865E-02,-3.63502087270E+01,-3.63117063149E+01,-1.77459383403E+00,+1.78092929998E+02,+4.28302666442E+01,+4.24715170263E+01,+9.82318552673E+00
4.65873808258E+06,-3.68639250196E-02,-3.62664988148E+01,-3.63300534809E+01,-1.77669564807E+00,+1.78093267668E+02,+4.26039440394E+01,+4.25532032856E+01,+9.81164529202E+00
4.66125812501E+06,-3.73518956038E-02,-3.61409975092E+01,-3.63223101784E+01,-1.77803784941E+00,+1.78091538730E+02,+4.28573377986E+01,+4.25144948033E+01,+9.80429011623E+00
4.66377953061E+06,-3.67450710409E-02,-3.62861307955E+01,-3.63236249705E+01,-1.77924819448E+00,+1.78089820444E+02,+4.24898665802E+01,+4.23454875960E+01,+9.79766705273E+00
4.66630230011E+06,-3.67082970096E-02,-3.63025766470E+01,-3.63219531933E+01,-1.78195937777E+00,+1.78089978188E+02,+4.25910320761E+01,+4.23603242343E+01,+9.78286409656E+00
4.66882643425E+06,-3.69650003868E-02,-3.62944934439E+01,-3.62963372929E+01,-1.78133913227E+00,+1.78086009046E+02,+4.26273352930E+01,+4.23215473412E+01,+9.78624662408E+00
4.67135193376E+06,-3.72233258230E-02,-3.63745936479E+01,-3.63253576457E+01,-1.78166872188E+00,+1.78084099739E+02,+4.24703921188E+01,+4.23155119797E+01,+9.78444890299E+00
4.67387879938E+06,-3.67258474878E-02,-3.63105219280E+01,-3.63101271410E+01,-1.78132229796E+00,+1.78086448049E+02,+4.22969101186E+01,+4.22473924649E+01,+9.78633846345E+00
4.67640703186E+06,-3.70005780477E-02,-3.62604894144E+01,-3.63042497517E+01,-1.78294094134E+00,+1.78081328833E+02,+4.21011436696E+01,+4.21910651045E+01,+9.77751593616E+00
4.67893663193E+06,-3.70175739058E-02,-3.63943714269E+01,-3.63034984498E+01,-1.78407448053E+00,+1.78083940214E+02,+4.18917221489E+01,+4.22317109959E+01,+9.77134706721E+00
4.68146760033E+06,-3.75264903477E-02,-3.62564351739E+01,-3.63000791621E+01,-1.78895329680E+00,+1.78086995604E+02,+4.24811552563E+01,+4.21641111679E+01,+9.74488545614E+00
4.68399993780E+06,-3.72450105477E-02,-3.62992421712E+01,-3.62945776224E+01,-1.78529813912E+00,+1.78083680054E+02,+4.24351132711E+01,+4.22333955319E+01,+9.76469658004E+00
4.68653364509E+06,-3.69374115209E-02,-3.63200562009E+01,-3.63013888073E+01,-1.78994789943E+00,+1.78080736045E+02,+4.27691263594E+01,+4.21914979357E+01,+9.73950871688E+00
4.68906872293E+06,-3.67371411365E-02,-3.63180653863E+01,-3.62854406451E+01,-1.78830365380E+00,+1.78078533245E+02,+4.19594335238E+01,+4.21003529131E+01,+9.74840061266E+00
4.69160517206E+06,-3.75959878348E-02,-3.62800879512E+01,-3.62891009257E+01,-1.79058267371E+00,+1.78076607089E+02,+4.22623775713E+01,+4.20849633050E+01,+9.73608031344E+00
4.69414299323E+06,-3.76530026467E-02,-3.63269777508E+01,-3.62904024097E+01,-1.79245249270E+00,+1.78077269578E+02,+4.20651450109E+01,+4.20423401793E+01,+9.72599561881E+00
4.69668218718E+06,-3.74547159298E-02,-3.62362564472E+01,-3.62800023273E+01,-1.79277598524E+00,+1.78075460414E+02,+4.18639049644E+01,+4.19998555078E+01,+9.72425303399E+00
4.69922275465E+06,-3.76458879456E-02,-3.63027955208E+01,-3.62753220877E+01,-1.79430160384E+00,+1.78080779885E+02,+4.19111204245E+01,+4.19276264223E+01,+9.71604335367E+00
4.70176469639E+06,-3.78473444960E-02,-3.61979095901E+01,-3.62853223008E+01,-1.79543449553E+00,+1.78075258893E+02,+4.17971198116E+01,+4.19555748702E+01,+9.70995607981E+00
4.70430801313E+06,-3.77876463155E-02,-3.62900520255E+01,-3.62526281015E+01,-1.79626444967E+00,+1.78076793144E+02,+4.19823695944E+01,+4.17646505106E+01,+9.70550144588E+00
4.70685270563E+06,-3.75036069185E-02,-3.62777884801E+01,-3.62806960810E+01,-1.79666107008E+00,+1.78069633087E+02,+4.18841526824E+01,+4.17981004591E+01,+9.70337411353E+00
4.70939877462E+06,-3.71540684731E-02,-3.62889471657E+01,-3.62599133399E+01,-1.79807669144E+00,+1.78073696631E+02,+4.18150293826E+01,+4.18013839260E+01,+9.69578889867E+00
4.71194622085E+06,-3.86398030691E-02,-3.62753793782E+01,-3.62658870520E+01,-1.79969288852E+00,+1.78073733305E+02,+4.19113891560E+01,+4.17083364018E+01,+9.68714359519E+00
4.71449504506E+06,-3.81480398325E-02,-3.62697606303E+01,-3.62584006266E+01,-1.79856889117E+00,+1.78073840510E+02,+4.18940941887E+01,+4.17599199022E+01,+9.69315439026E+00
4.71704524801E+06,-3.84197750794E-02,-3.62715415279E+01,-3.62571573214E+01,-1.80023851050E+00,+1.78071444222E+02,+4.25226351267E+01,+4.17703886945E+01,+9.68422849097E+00
4.71959683043E+06,-3.86124457018E-02,-3.63554694406E+01,-3.62617447625E+01,-1.80288738570E+00,+1.78071197583E+02,+4.22943606750E+01,+4.16383822834E+01,+9.67010146427E+00
4.72214979308E+06,-3.76783084734E-02,-3.61979195491E+01,-3.62667589473E+01,-1.80295061532E+00,+1.78073866276E+02,+4.18194500944E+01,+4.15790036828E+01,+9.66976475609E+00
4.72470413669E+06,-3.84239683084E-02,-3.62457696317E+01,-3.62522112699E+01,-1.80407328581E+00,+1.78070458654E+02,+4.16748802144E+01,+4.16267253204E+01,+9.66379029347E+00
4.72725986202E+06,-3.84363501519E-02,-3.62665101231E+01,-3.62393127048E+01,-1.80681531849E+00,+1.78070906410E+02,+4.16998157837E+01,+4.14925663363E+01,+9.64922947150E+00
4.72981696982E+06,-3.76286528089E-02,-3.62397393585E+01,-3.62407249373E+01,-1.80615431119E+00,+1.78067868679E+02,+4.13380180270E+01,+4.14983963870E+01,+9.65273551294E+00
4.73237546083E+06,-3.79539147233E-02,-3.62361358893E+01,-3.62421414464E+01,-1.80705964246E+00,+1.78068368387E+02,+4.13510301691E+01,+4.14996701581E+01,+9.64793420704E+00
4.73493533579E+06,-3.87436998550E-02,-3.62137400566E+01,-3.62381962887E+01,-1.80646000943E+00,+1.78062317249E+02,+4.12448271603E+01,+4.13497950928E+01,+9.65111374226E+00
4.73749659547E+06,-3.81250209254E-02,-3.62683575806E+01,-3.62376672189E+01,-1.81044634951E+00,+1.78062759534E+02,+4.12892548171E+01,+4.14408774885E+01,+9.63001598317E+00
4.74005924060E+06,-3.82415170087E-02,-3.62394417099E+01,-3.62323646361E+01,-1.80967300011E+00,+1.78064467241E+02,+4.15648644077E+01,+4.13122338749E+01,+9.63410165227E+00
4.74262327194E+06,-3.81833478524E-02,-3.61965439896E+01,-3.62179082292E+01,-1.81087199896E+00,+1.78062084271E+02,+4.10868993296E+01,+4.13909735213E+01,+9.62776873610E+00
4.74518869023E+06,-3.84832625563E-02,-3.61950956298E+01,-3.62184380944E+01,-1.81252648226E+00,+1.78059290853E+02,+4.13300690159E+01,+4.12026250194E+01,+9.61904383257E+00
4.74775549624E+06,-3.85020959632E-02,-3.63006424987E+01,-3.62092779794E+01,-1.81200478575E+00,+1.78059640588E+02,+4.10006669382E+01,+4.12534248787E+01,+9.62179326853E+00
4.75032369070E+06,-3.83428528457E-02,-3.62158326966E+01,-3.62156790060E+01,-1.81524429854E+00,+1.78058648797E+02,+4.10296726094E+01,+4.11526171945E+01,+9.60474609853E+00
4.75289327437E+06,-3.86277921181E-02,-3.62800990092E+01,-3.62118274578E+01,-1.81408348565E+00,+1.78056231659E+02,+4.07368297828E+01,+4.12200978922E+01,+9.61084757693E+00
4.75546424799E+06,-3.89221652481E-02,-3.64766357599E+01,-3.62207310993E+01,-1.81703122847E+00,+1.78059851445E+02,+4.15725931586E+01,+4.11448227045E+01,+9.59536890907E+00
4.75803661233E+06,-3.83610129989E-02,-3.62019817417E+01,-3.61995237804E+01,-1.81795480652E+00,+1.78056860593E+02,+4.05913769656E+01,+4.11712033298E+01,+9.59052954376E+00
4.76061036814E+06,-3.89984895787E-02,-3.62460234538E+01,-3.62060128221E+01,-1.81841916118E+00,+1.78054162191E+02,+4.15365340561E+01,+4.10742281957E+01,+9.58809828158E+00
4.76318551616E+06,-3.86099453740E-02,-3.62125690473E+01,-3.62113897727E+01,-1.81981397299E+00,+1.78052785868E+02,+4.11498654367E+01,+4.09552657450E+01,+9.58080283182E+00
4.76576205715E+06,-3.92385340612E-02,-3.62027944600E+01,-3.62005184338E+01,-1.81952440749E+00,+1.78053968816E+02,+4.11134263561E+01,+4.10409706335E+01,+9.58231645727E+00
4.76833999187E+06,-3.90757517312E-02,-3.61868633595E+01,-3.62099967009E+01,-1.82062522072E+00,+1.78057268353E+02,+4.12226346599E+01,+4.09120781457E+01,+9.57656482675E+00
4.77091932106E+06,-3.91658932525E-02,-3.61861333444E+01,-3.62040307926E+01,-1.82293893105E+00,+1.78051673623E+02,+4.06162392409E+01,+4.08993658904E+01,+9.56449866595E+00
4.77350004548E+06,-3.86927257540E-02,-3.61544429222E+01,-3.61994315263E+01,-1.82256174772E+00,+1.78051568576E+02,+4.09124351804E+01,+4.08316201665E+01,+9.56646360564E+00
4.77608216590E+06,-3.90301219525E-02,-3.62289765738E+01,-3.62013774953E+01,-1.82358906952E+00,+1.78051139160E+02,+4.09720995128E+01,+4.08493438835E+01,+9.56111367920E+00
4.77866568305E+06,-4.01242343541E-02,-3.62342888442E+01,-3.61764439392E+01,-1.82589453727E+00,+1.78048241390E+02,+4.11037934540E+01,+4.09091745004E+01,+9.54912961835E+00
4.78125059770E+06,-3.93990758441E-02,-3.61500292641E+01,-3.61920806612E+01,-1.82647353631E+00,+1.78047309392E+02,+4.09281082463E+01,+4.07950865383E+01,+9.54612469175E+00
4.78383691060E+06,-3.97016739409E-02,-3.62091361182E+01,-3.61736884737E+01,-1.82938193367E+00,+1.78050542712E+02,+4.05578615070E+01,+4.07230534640E+01,+9.53105938362E+00
4.78642462251E+06,-3.94890423430E-02,-3.62154677828E+01,-3.61833453207E+01,-1.82854534183E+00,+1.78044838731E+02,+4.07705795865E+01,+4.07412988745E+01,+9.53538794656E+00
4.78901373419E+06,-3.93789353619E-02,-3.62782674687E+01,-3.61753334821E+01,-1.83113746609E+00,+1.78045010713E+02,+4.00528576773E+01,+4.06469840604E+01,+9.52198908733E+00
4.79160424639E+06,-3.97789776873E-02,-3.61836600456E+01,-3.61844892856E+01,-1.83109489897E+00,+1.78040646566E+02,+4.07606299930E+01,+4.06486844324E+01,+9.52220881205E+00
4.79419615987E+06,-3.91730319492E-02,-3.61954855636E+01,-3.61923177805E+01,-1.83229088478E+00,+1.78042047940E+02,+4.06265031457E+01,+4.05616181323E+01,+9.51603922360E+00
4.79678947539E+06,-3.94015339904E-02,-3.61630676334E+01,-3.61560373579E+01,-1.83344263339E+00,+1.78039060536E+02,+4.04973050278E+01,+4.05523784533E+01,+9.51010547245E+00
4.79938419371E+06,-3.92078779994E-02,-3.61454476636E+01,-3.61788389045E+01,-1.83396743639E+00,+1.78039812047E+02,+4.05167326501E+01,+4.05337695499E+01,+9.50740419456E+00
4.80198031559E+06,-4.04759099047E-02,-3.62062518794E+01,-3.61651763480E+01,-1.83568328691E+00,+1.78042923835E+02,+3.94312037916E+01,+4.04678615756E+01,+9.49858315004E+00
4.80457784178E+06,-3.97111096752E-02,-3.61746784403E+01,-3.61705340218E+01,-1.83541226728E+00,+1.78039335190E+02,+4.03164144725E+01,+4.03595336143E+01,+9.49997533854E+00
4.80717677304E+06,-4.00181048196E-02,-3.59400005443E+01,-3.61520349171E+01,-1.83551374260E+00,+1.78034376099E+02,+4.01163070851E+01,+4.04377420017E+01,+9.49945402624E+00
4.80977711014E+06,-4.01518621835E-02,-3.62015048481E+01,-3.61631889603E+01,-1.84291448594E+00,+1.78037781920E+02,+4.04313454910E+01,+4.03366762362E+01,+9.46158930787E+00
4.81237885383E+06,-3.98909127047E-02,-3.61471926283E+01,-3.61669202097E+01,-1.83914754829E+00,+1.78035907200E+02,+4.06254493780E+01,+4.03051566299E+01,+9.48082401938E+00
4.81498200489E+06,-4.00118707833E-02,-3.62091648946E+01,-3.61568321609E+01,-1.83936208343E+00,+1.78032053765E+02,+3.91440529896E+01,+4.01690927314E+01,+9.47972643790E+00
4.81758656405E+06,-3.99630273472E-02,-3.61621613511E+01,-3.61460592695E+01,-1.84153611961E+00,+1.78035372316E+02,+3.98275644840E+01,+4.02202830557E+01,+9.46861834958E+00
4.82019253210E+06,-3.93944247051E-02,-3.61494019897E+01,-3.61644786925E+01,-1.84374632263E+00,+1.78031308677E+02,+4.01966394824E+01,+4.02739134067E+01,+9.45735242302E+00
4.82279990979E+06,-3.98434642650E-02,-3.60764922080E+01,-3.61380371045E+01,-1.84566786941E+00,+1.78031881311E+02,+4.06832037704E+01,+4.01268291850E+01,+9.44757985395E+00
4.82540869789E+06,-4.04013213672E-02,-3.60940342538E+01,-3.61419256724E+01,-1.84511674364E+00,+1.78033671073E+02,+3.99806604227E+01,+4.01337691164E+01,+9.45038067012E+00
4.82801889715E+06,-4.04248090866E-02,-3.61353293453E+01,-3.61271517743E+01,-1.84608862516E+00,+1.78029188451E+02,+4.04448207544E+01,+4.01159353004E+01,+9.44544270692E+00
4.83063050834E+06,-4.03347268996E-02,-3.62022234306E+01,-3.61293637002E+01,-1.84765652276E+00,+1.78027197909E+02,+3.90755134821E+01,+4.00713720369E+01,+9.43748747979E+00
4.83324353222E+06,-3.98574646252E-02,-3.61382214911E+01,-3.61380032424E+01,-1.84632928415E+00,+1.78031989979E+02,+4.03091453792E+01,+4.01129926061E+01,+9.44422076595E+00
4.83585796957E+06,-4.03646014856E-02,-3.61567045529E+01,-3.61359356060E+01,-1.84838103998E+00,+1.78031212459E+02,+4.00915093082E+01,+3.99263335308E+01,+9.43381598759E+00
4.83847382113E+06,-4.08189148091E-02,-3.61576667910E+01,-3.61268975351E+01,-1.85075591917E+00,+1.78026949586E+02,+3.99980694056E+01,+3.99975510142E+01,+9.42180151344E+00
4.84109108768E+06,-4.02424858988E-02,-3.61050176336E+01,-3.61394227017E+01,-1.85073659954E+00,+1.78026303955E+02,+4.00457657495E+01,+3.99100474406E+01,+9.42189912627E+00
4.84370976999E+06,-4.03528431639E-02,-3.61688022362E+01,-3.61253650463E+01,-1.85251309719E+00,+1.78028312136E+02,+3.98245742560E+01,+3.98684735039E+01,+9.41293188227E+00
4.84632986881E+06,-4.08691162848E-02,-3.61393861823E+01,-3.61153478512E+01,-1.85329149200E+00,+1.78023828015E+02,+3.99766464497E+01,+3.98269194164E+01,+9.40900820849E+00
4.84895138492E+06,-4.06802430636E-02,-3.60977129998E+01,-3.61241481561E+01,-1.85673942364E+00,+1.78023395896E+02,+3.95061668334E+01,+3.97432477006E+01,+9.39166784562E+00
4.85157431909E+06,-4.10322508883E-02,-3.60675856284E+01,-3.61162842939E+01,-1.85557929241E+00,+1.78029085325E+02,+4.00309585297E+01,+3.98404216350E+01,+9.39749516512E+00
4.85419867207E+06,-4.05276799223E-02,-3.60799232811E+01,-3.61100553535E+01,-1.85441747401E+00,+1.78022370342E+02,+3.96029195383E+01,+3.98095982882E+01,+9.40333829414E+00
4.85682444463E+06,-4.09990946523E-02,-3.61293077152E+01,-3.61076037767E+01,-1.85862886390E+00,+1.78021900546E+02,+3.99605303654E+01,+3.96992160185E+01,+9.38219285031E+00
4.85945163756E+06,-4.12224766008E-02,-3.61542140723E+01,-3.61254502309E+01,-1.85959718420E+00,+1.78021279392E+02,+3.95292861755E+01,+3.96776874832E+01,+9.37734449531E+00
4.86208025160E+06,-4.05682732993E-02,-3.60970416426E+01,-3.61154776311E+01,-1.86279252053E+00,+1.78017710836E+02,+3.96815213002E+01,+3.96747113804E+01,+9.36138142490E+00
4.86471028754E+06,-4.07241782865E-02,-3.61304896838E+01,-3.60977479852E+01,-1.86049533520E+00,+1.78020912127E+02,+3.96797589148E+01,+3.95669124800E+01,+9.37285200494E+00
4.86734174613E+06,-4.10414354748E-02,-3.61318358652E+01,-3.61067644408E+01,-1.86165068598E+00,+1.78020030888E+02,+3.96529446054E+01,+3.95208593959E+01,+9.36707941752E+00
4.86997462816E+06,-4.14110337650E-02,-3.61140862364E+01,-3.60958130362E+01,-1.86445562631E+00,+1.78021166080E+02,+3.94539994407E+01,+3.94790241496E+01,+9.35309471344E+00
4.87260893438E+06,-4.13030376107E-02,-3.61021217420E+01,-3.60973534595E+01,-1.86333548300E+00,+1.78013195032E+02,+3.98577104581E+01,+3.95759463730E+01,+9.35867438811E+00
4.87524466558E+06,-4.09219653848E-02,-3.61918114877E+01,-3.60944555056E+01,-1.86502235731E+00,+1.78012555441E+02,+4.01703408444E+01,+3.94958402624E+01,+9.35027426761E+00
4.87788182251E+06,-4.08351801754E-02,-3.60085074205E+01,-3.60843930349E+01,-1.86804488589E+00,+1.78013213684E+02,+3.89012835579E+01,+3.94778306401E+01,+9.33526108579E+00
4.88052040596E+06,-4.16823005054E-02,-3.61238310502E+01,-3.61079078798E+01,-1.86998863399E+00,+1.78013439973E+02,+3.92723547857E+01,+3.94059387841E+01,+9.32563204694E+00
4.88316041670E+06,-4.11462846421E-02,-3.60016470144E+01,-3.61040813109E+01,-1.86901849563E+00,+1.78009674742E+02,+3.96758331043E+01,+3.92950803674E+01,+9.33043545487E+00
4.88580185549E+06,-4.16154039247E-02,-3.60599765168E+01,-3.60948094022E+01,-1.86949637101E+00,+1.78009825599E+02,+3.90372688933E+01,+3.93176271708E+01,+9.32806874385E+00
4.88844472310E+06,-4.15855842919E-02,-3.61174230061E+01,-3.60920852934E+01,-1.87032475132E+00,+1.78011912472E+02,+3.91517464975E+01,+3.92615665680E+01,+9.32396900921E+00
4.89108902032E+06,-4.14374004805E-02,-3.61135158038E+01,-3.60871615958E+01,-1.87130542936E+00,+1.78008851859E+02,+3.88774894685E+01,+3.91484490634E+01,+9.31912024838E+00
4.89373474792E+06,-4.15262824898E-02,-3.60311567457E+01,-3.60925830752E+01,-1.87015292349E+00,+1.78009480498E+02,+3.82775625293E+01,+3.91772232029E+01,+9.32481910212E+00
4.89638190666E+06,-4.10110855604E-02,-3.60890597367E+01,-3.60882903773E+01,-1.87500378185E+00,+1.78006061237E+02,+3.88755946601E+01,+3.91076379237E+01,+9.30088031342E+00
4.89903049732E+06,-4.17044021289E-02,-3.61142545313E+01,-3.60799385415E+01,-1.87551416339E+00,+1.78008018055E+02,+3.90136359772E+01,+3.91083979139E+01,+9.29836882899E+00
4.90168052069E+06,-4.18767912694E-02,-3.61110129801E+01,-3.60778203226E+01,-1.87702774387E+00,+1.78008577587E+02,+3.88307618241E+01,+3.90557511754E+01,+9.29092886750E+00
4.90433197752E+06,-4.14633282617E-02,-3.60235325844E+01,-3.60767532294E+01,-1.87501258339E+00,+1.78005307497E+02,+3.88371757459E+01,+3.90002759137E+01,+9.30083699120E+00
4.90698486860E+06,-4.18472202515E-02,-3.61503456130E+01,-3.60701895621E+01,-1.87519231366E+00,+1.78000272178E+02,+3.95307366950E+01,+3.90855233853E+01,+9.29995242660E+00
4.90963919471E+06,-4.21811834648E-02,-3.61550968810E+01,-3.60801824007E+01,-1.88014600329E+00,+1.78002503871E+02,+3.91566930202E+01,+3.88486678847E+01,+9.27563906004E+00
4.91229495661E+06,-4.22840636135E-02,-3.60492254500E+01,-3.60777253243E+01,-1.87993761760E+00,+1.78004848987E+02,+3.92829011800E+01,+3.90263905368E+01,+9.27665925297E+00
4.91495215509E+06,-4.23230151499E-02,-3.60692532439E+01,-3.60748273052E+01,-1.88129651038E+00,+1.77999321174E+02,+3.88307092435E+01,+3.88369045325E+01,+9.27001061194E+00
4.91761079093E+06,-4.25479065852E-02,-3.60644188971E+01,-3.60704805471E+01,-1.88309491486E+00,+1.78000732509E+02,+3.88724930513E+01,+3.88255477482E+01,+9.26122638697E+00
